agency_fdid,incident_number,incident_date,incident_year,incident_type_code,incident_type,aid_code,aid,property_use_category,property_use_code,property_use,address,city,state,postal_code,city_clean,incident_month
25115,2025001085,2025-07-08,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8525 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-07-01
25115,2025001084,2025-07-08,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,429,Multifamily dwelling,34 KIPATRICK Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001083,2025-07-07,2025,322,Motor vehicle accident with injuries,4,Automatic aid given,,,,7167 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-07-01
25115,2025001082,2025-07-07,2025,6712,"CO Investigation, no detector - nothing found",,,4 - Residential,419,1 or 2 family dwelling,8051 WILLOW BROOK CROSSING Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001081,2025-07-06,2025,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,933 TAYLOR STATION Road,Gahanna,OH,43230,gahanna,2025-07-01
25115,2025001080,2025-07-06,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001079,2025-07-06,2025,321,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,124,Playground,7494 CLARK STATE Road,New Albany,OH,43054,new albany,2025-07-01
25115,2025001078,2025-07-06,2025,611,Dispatched and cancelled en route,,,,,,8058 KENNEDY Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001077,2025-07-06,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,700 North REYNOLDSBURG NEW ALBANY Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001076,2025-07-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1152 MC NEIL Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001075,2025-07-05,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"5 - Mercantile, Business",539,"Household goods, sales, repairs",8173 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-07-01
25115,2025001074,2025-07-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2899 North REYNOLDSBURG NEW ALBANY Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001073,2025-07-05,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"5 - Mercantile, Business",571,"Service station, gas station",7905 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-07-01
25115,2025001072,2025-07-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,845 HAWKS CREST Lane,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001071,2025-07-05,2025,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,933 TAYLOR STATION Road,Gahanna,OH,43230,gahanna,2025-07-01
25115,2025001070,2025-07-04,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,9085 WAYSIDE Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001069,2025-07-04,2025,743,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,1365 OAK HILL Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001068,2025-07-04,2025,322,Motor vehicle accident with injuries,2,Automatic aid received,9 - Outside or Special Property,963,Street or road in commercial area,HAVENS CORNERS Road and REYNOLDSBURG NEW ALBANY,JEFFERSON TWP,OH,43004,jefferson twp,2025-07-01
25115,2025001067,2025-07-03,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7501 MORSE Road,New Albany,OH,43054,new albany,2025-07-01
25115,2025001066,2025-07-03,2025,611,Dispatched and cancelled en route,2,Automatic aid received,,,,7409 MINK Street Southwest,Pataskala,OH,43062,pataskala,2025-07-01
25115,2025001065,2025-07-03,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1291 POPPY HILLS Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001064,2025-07-03,2025,324,Motor vehicle accident with no injuries.,2,Automatic aid received,9 - Outside or Special Property,963,Street or road in commercial area,7368 East BROAD Street,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001063,2025-07-02,2025,743,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,7910 ASPEN RIDGE Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001062,2025-07-02,2025,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",7235 HAVENS Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001061,2025-07-02,2025,733,Smoke detector activation due to malfunction,4,Automatic aid given,,,,532 STONE SHADOW Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001060,2025-07-02,2025,745,"Alarm system activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,9224 SHADWICK Way,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001059,2025-07-02,2025,500,"Service call, other",,,4 - Residential,419,1 or 2 family dwelling,8392  Holmesdale  Place,New Albany,OH,43054,new albany,2025-07-01
25115,2025001058,2025-07-02,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7157 PLEASANT COLONY Circle,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001057,2025-07-02,2025,321,"EMS call, excluding vehicle accident with injury",,,8 - Storage,891,Warehouse,1641 TAYLOR Road,Gahanna,OH,43230,gahanna,2025-07-01
25115,2025001056,2025-07-02,2025,321,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,150,"Public or government, other",6767 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001055,2025-07-02,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,785 BEECH Road Southwest,New Albany,OH,43054,new albany,2025-07-01
25115,2025001054,2025-07-02,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,4447 OLMSTED Road,New Albany,OH,43054,new albany,2025-07-01
25115,2025001053,2025-07-01,2025,352,Extrication of victim(s) from vehicle,2,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway","HAVENS CORNERS Road and HAVENS CORNERS RD, / TAYLOR ST",JEFFERSON TWP,OH,43004,jefferson twp,2025-07-01
25115,2025001052,2025-07-01,2025,733,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,7944 BIRCH CREEK Drive,Blacklick,OH,43004,blacklick,2025-07-01
25115,2025001051,2025-06-30,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,970 VANWERT Loop,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001050,2025-06-30,2025,6711,Odor of gas - nothing found,4,Automatic aid given,,,,1100 GAHANNA Parkway,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025001049,2025-06-30,2025,611,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,7631 BLACKLICK RIDGE Boulevard,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001048,2025-06-29,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7949 HEADWATER Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001047,2025-06-29,2025,743,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,1390 WINDRUSH Circle,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001046,2025-06-29,2025,561,Unauthorized burning,,,9 - Outside or Special Property,931,Open land or field,1297 OAK HILL Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001045,2025-06-29,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1152 MC NEIL Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001044,2025-06-28,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,140 IMPERIAL Drive,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025001043,2025-06-28,2025,321,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001042,2025-06-28,2025,733,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,2951 HIGHLAND WOODS Boulevard,New Albany,OH,43054,new albany,2025-06-01
25115,2025001041,2025-06-28,2025,321,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001040,2025-06-28,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7862 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001039,2025-06-28,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001038,2025-06-28,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001037,2025-06-27,2025,611,Dispatched and cancelled en route,,,,,,1636 WINDWAY Court,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001036,2025-06-27,2025,611,Dispatched and cancelled en route,2,Automatic aid received,,,,8105 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025001035,2025-06-27,2025,554,Assist invalid,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001034,2025-06-27,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1623 TAYLOR CORNERS Circle,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001033,2025-06-27,2025,735,Alarm system sounded due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,7804 ANSANTE Drive,New Albany,OH,43054,new albany,2025-06-01
25115,2025001032,2025-06-27,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,7658 SPRINGRUN Court,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025001031,2025-06-27,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7594 ASDEN Court,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025001030,2025-06-26,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7501 MORSE Road,New Albany,OH,43054,new albany,2025-06-01
25115,2025001029,2025-06-26,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,5304 SUMMIT Road Southwest,Pataskala,OH,43062,pataskala,2025-06-01
25115,2025001028,2025-06-26,2025,733,Smoke detector activation due to malfunction,,,"6 - Industrial, Utility, Defense, Agriculture, Mining",639,Communications center,8372 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025001027,2025-06-26,2025,131,Passenger vehicle fire,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",North WAGGONER Road and N WAGGONER RD,JEFFERSON TWP,OH,43004,jefferson twp,2025-06-01
25115,2025001026,2025-06-26,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1242 ELKHORN Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001025,2025-06-25,2025,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",North REYNOLDSBURG NEW ALBANY Road and  JEFFERSON TWP / HAVE,JEFFERSON TWP,OH,43004,jefferson twp,2025-06-01
25115,2025001024,2025-06-25,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001023,2025-06-25,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,58 KESWICK Drive,New Albany,OH,43054,new albany,2025-06-01
25115,2025001022,2025-06-25,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001021,2025-06-25,2025,611,Dispatched and cancelled en route,,,,,,3742 DIXON Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001020,2025-06-24,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,817 DARK STAR Avenue,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025001019,2025-06-24,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,708 WOODINGTON Drive,Pataskala,OH,43062,pataskala,2025-06-01
25115,2025001018,2025-06-24,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"5 - Mercantile, Business",580,"General retail, other",8123 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025001017,2025-06-24,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,378 KESTREL Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001016,2025-06-24,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,7867 OAK ORCHARD Avenue,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001015,2025-06-24,2025,733,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,2768 KEANNEN Street,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001014,2025-06-24,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,180 ROYAL FARM East,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001013,2025-06-24,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1251 GLENBEACOME Street,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001012,2025-06-23,2025,111,Building fire,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,8272 WALNUT Street,New Albany,OH,43054,new albany,2025-06-01
25115,2025001011,2025-06-23,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7814 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001010,2025-06-23,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,9677 TOLLGATE Road Southwest,Pataskala,OH,43062,pataskala,2025-06-01
25115,2025001009,2025-06-23,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7513 WOLLI CREEK Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001008,2025-06-23,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8403 ALMOND PARK Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001007,2025-06-23,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,695 TAYLOR Road,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025001006,2025-06-23,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,892 TAYLOR STATION Road,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025001005,2025-06-22,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,180 ROYAL FARM East,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001004,2025-06-22,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,8234 PARSONS Pass,New Albany,OH,43054,new albany,2025-06-01
25115,2025001003,2025-06-22,2025,324,Motor vehicle accident with no injuries.,4,Automatic aid given,,,,8 MM I 670 - 8.4,Columbus,OH,43219,columbus,2025-06-01
25115,2025001002,2025-06-22,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,771 CHESTNUT GROVE Drive,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025001001,2025-06-22,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3315 POLDEN HILL Drive,New Albany,OH,43054,new albany,2025-06-01
25115,2025001000,2025-06-22,2025,143,Grass fire,,,9 - Outside or Special Property,965,Vehicle parking area,8167 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025000999,2025-06-22,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,309 FARM CREEK Drive,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025000998,2025-06-22,2025,321,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,116,Swimming facility: indoor or outdoor,"2742 CHATWOOD Loop and  CLARK STATE RD, JEF",Blacklick,OH,43004,blacklick,2025-06-01
25115,2025000997,2025-06-21,2025,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,220 NORTH Street,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025000996,2025-06-21,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7227 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-06-01
25115,2025000995,2025-06-21,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,570 WICKHAM Way,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025000994,2025-06-20,2025,324,Motor vehicle accident with no injuries.,2,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",4639 SHULL Road,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025000993,2025-06-20,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,785 CROSS POINTE Road,Gahanna,OH,43230,gahanna,2025-06-01
25115,2025000992,2025-06-20,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,East BROAD Street and E BROAD ST,Reynoldsburg,OH,43068,reynoldsburg,2025-06-01
25115,2025000991,2025-06-20,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,933 TAYLOR STATION Road,Gahanna,OH,43230,gahanna,2025-06-01
