incident_id,date,year,month,day,inc_type_code,inc_type_cat,inc_type_desc,prop_use_code,prop_use_cat,prop_use_desc,aid_code,aid_desc,address,agency_name,addr_norm,parcel_id
2025001082,2025-07-07 00:12:07,2025,7.0,7.0,6712,6 - Good Intent Call,"CO Investigation, no detector - nothing found",419,4 - Residential,1 or 2 family dwelling,,,8051 WILLOW BROOK CROSSING Drive 43004,Jefferson Township Fire Department,8051 WILLOW BROOK CROSSING DRIVE,
2025001081,2025-07-06 23:31:25,2025,7.0,6.0,554,5 - Service Call,Assist invalid,429,4 - Residential,Multifamily dwelling,,,933 TAYLOR STATION Road 43230,Jefferson Township Fire Department,933 TAYLOR STATION ROAD,
2025001080,2025-07-06 18:30:42,2025,7.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7883 PRAIRIE WILLOW Drive 43004,Jefferson Township Fire Department,7883 PRAIRIE WILLOW DRIVE,
2025001079,2025-07-06 17:43:23,2025,7.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",124,1 - Assembly,Playground,,,7494 CLARK STATE Road 43054,Jefferson Township Fire Department,7494 CLARK STATE ROAD,
2025001078,2025-07-06 12:51:31,2025,7.0,6.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,8058 KENNEDY Road 43004,Jefferson Township Fire Department,8058 KENNEDY ROAD,
2025001077,2025-07-06 04:11:57,2025,7.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",429,4 - Residential,Multifamily dwelling,,,700 North REYNOLDSBURG NEW ALBANY Road 43004,Jefferson Township Fire Department,700 REYNOLDSBURG NEW ALBANY ROAD,
2025001076,2025-07-05 19:47:11,2025,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1152 MC NEIL Drive 43004,Jefferson Township Fire Department,1152 MC NEIL DRIVE,
2025001075,2025-07-05 18:14:52,2025,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",539,"5 - Mercantile, Business","Household goods, sales, repairs",2,2 - Automatic aid received,8173 East BROAD Street 43068,Jefferson Township Fire Department,8173 BROAD STREET,
2025001074,2025-07-05 14:54:08,2025,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2899 North REYNOLDSBURG NEW ALBANY Road 43004,Jefferson Township Fire Department,2899 REYNOLDSBURG NEW ALBANY ROAD,
2025001073,2025-07-05 13:14:48,2025,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",571,"5 - Mercantile, Business","Service station, gas station",2,2 - Automatic aid received,7905 East BROAD Street 43068,Jefferson Township Fire Department,7905 BROAD STREET,
2025001072,2025-07-05 11:24:38,2025,7.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,845 HAWKS CREST Lane 43004,Jefferson Township Fire Department,845 HAWKS CREST LANE,
2025001071,2025-07-05 00:53:03,2025,7.0,5.0,554,5 - Service Call,Assist invalid,429,4 - Residential,Multifamily dwelling,,,933 TAYLOR STATION Road 43230,Jefferson Township Fire Department,933 TAYLOR STATION ROAD,
2025001070,2025-07-04 22:55:04,2025,7.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,9085 WAYSIDE Drive 43004,Jefferson Township Fire Department,9085 WAYSIDE DRIVE,
2025001069,2025-07-04 21:48:07,2025,7.0,4.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,1365 OAK HILL Road 43004,Jefferson Township Fire Department,1365 OAK HILL ROAD,
2025001068,2025-07-04 04:30:44,2025,7.0,4.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,963,9 - Outside or Special Property,Street or road in commercial area,2,2 - Automatic aid received,HAVENS CORNERS Road 43004,Jefferson Township Fire Department,HAVENS CORNERS ROAD,
2025001067,2025-07-03 19:31:05,2025,7.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7501 MORSE Road 43054,Jefferson Township Fire Department,7501 MORSE ROAD,
2025001066,2025-07-03 13:55:45,2025,7.0,3.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,2,2 - Automatic aid received,7409 MINK Street 43062,Jefferson Township Fire Department,7409 MINK STREET,
2025001065,2025-07-03 07:35:42,2025,7.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1291 POPPY HILLS Drive 43004,Jefferson Township Fire Department,1291 POPPY HILLS DRIVE,
2025001064,2025-07-03 05:59:36,2025,7.0,3.0,324,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with no injuries.,963,9 - Outside or Special Property,Street or road in commercial area,2,2 - Automatic aid received,7368 East BROAD Street 43004,Jefferson Township Fire Department,7368 BROAD STREET,
2025001063,2025-07-02 21:41:29,2025,7.0,2.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,7910 ASPEN RIDGE Drive 43004,Jefferson Township Fire Department,7910 ASPEN RIDGE DRIVE,
2025001062,2025-07-02 20:35:35,2025,7.0,2.0,324,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with no injuries.,962,9 - Outside or Special Property,"Residential street, road or residential driveway",,,7235 HAVENS Road 43004,Jefferson Township Fire Department,7235 HAVENS ROAD,
2025001061,2025-07-02 19:42:43,2025,7.0,2.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,,,,4,4 - Automatic aid given,532 STONE SHADOW Drive 43004,Jefferson Township Fire Department,532 STONE SHADOW DRIVE,
2025001060,2025-07-02 19:18:36,2025,7.0,2.0,745,7 - False Alarm & False Call,"Alarm system activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,9224 SHADWICK Way 43004,Jefferson Township Fire Department,9224 SHADWICK WAY,
2025001059,2025-07-02 16:45:00,2025,7.0,2.0,500,5 - Service Call,"Service call, other",419,4 - Residential,1 or 2 family dwelling,,,8392 Holmesdale Place 43054,Jefferson Township Fire Department,8392 HOLMESDALE PLACE,
2025001058,2025-07-02 14:47:04,2025,7.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7157 PLEASANT COLONY Circle 43004,Jefferson Township Fire Department,7157 PLEASANT COLONY CIRCLE,
2025001057,2025-07-02 13:44:40,2025,7.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",891,8 - Storage,Warehouse,,,1641 TAYLOR Road 43230,Jefferson Township Fire Department,1641 TAYLOR ROAD,
2025001056,2025-07-02 11:40:25,2025,7.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",150,1 - Assembly,"Public or government, other",,,6767 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,
2025001055,2025-07-02 10:53:42,2025,7.0,2.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,785 BEECH Road 43054,Jefferson Township Fire Department,785 BEECH ROAD,
2025001054,2025-07-02 10:16:03,2025,7.0,2.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,4447 OLMSTED Road 43054,Jefferson Township Fire Department,4447 OLMSTED ROAD,
2025001053,2025-07-01 17:31:19,2025,7.0,1.0,352,3 - Rescue & Emergency Medical Service Incident,Extrication of victim(s) from vehicle,962,9 - Outside or Special Property,"Residential street, road or residential driveway",2,2 - Automatic aid received,HAVENS CORNERS Road 43004,Jefferson Township Fire Department,HAVENS CORNERS ROAD,
2025001052,2025-07-01 16:37:51,2025,7.0,1.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,7944 BIRCH CREEK Drive 43004,Jefferson Township Fire Department,7944 BIRCH CREEK DRIVE,
2025001051,2025-06-30 09:00:12,2025,6.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,970 VANWERT Loop 43004,Jefferson Township Fire Department,970 VANWERT LOOP,
2025001050,2025-06-30 08:16:15,2025,6.0,30.0,6711,6 - Good Intent Call,Odor of gas - nothing found,,,,4,4 - Automatic aid given,1100 GAHANNA Parkway 43230,Jefferson Township Fire Department,1100 GAHANNA PARKWAY,
2025001049,2025-06-30 02:14:00,2025,6.0,30.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,,,7631 BLACKLICK RIDGE Boulevard 43004,Jefferson Township Fire Department,7631 BLACKLICK RIDGE BOULEVARD,
2025001048,2025-06-29 19:10:08,2025,6.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7949 HEADWATER Drive 43004,Jefferson Township Fire Department,7949 HEADWATER DRIVE,
2025001047,2025-06-29 18:07:16,2025,6.0,29.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,1390 WINDRUSH Circle 43004,Jefferson Township Fire Department,1390 WINDRUSH CIRCLE,
2025001046,2025-06-29 17:23:15,2025,6.0,29.0,561,5 - Service Call,Unauthorized burning,931,9 - Outside or Special Property,Open land or field,,,1297 OAK HILL Road 43004,Jefferson Township Fire Department,1297 OAK HILL ROAD,
2025001045,2025-06-29 00:17:31,2025,6.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1152 MC NEIL Drive 43004,Jefferson Township Fire Department,1152 MC NEIL DRIVE,
2025001044,2025-06-28 23:33:04,2025,6.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,140 IMPERIAL Drive 43230,Jefferson Township Fire Department,140 IMPERIAL DRIVE,
2025001043,2025-06-28 13:39:42,2025,6.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",888,8 - Storage,Fire station,,,6767 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,
2025001042,2025-06-28 13:17:10,2025,6.0,28.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,2951 HIGHLAND WOODS Boulevard 43054,Jefferson Township Fire Department,2951 HIGHLAND WOODS BOULEVARD,
2025001041,2025-06-28 12:35:27,2025,6.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",888,8 - Storage,Fire station,,,6767 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,
2025001040,2025-06-28 10:49:03,2025,6.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7862 PRAIRIE WILLOW Drive 43004,Jefferson Township Fire Department,7862 PRAIRIE WILLOW DRIVE,
2025001039,2025-06-28 10:31:58,2025,6.0,28.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,7227 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7227 HAVENS CORNERS ROAD,
2025001038,2025-06-28 08:12:41,2025,6.0,28.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,7227 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7227 HAVENS CORNERS ROAD,
2025001037,2025-06-27 23:44:16,2025,6.0,27.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,1636 WINDWAY Court 43004,Jefferson Township Fire Department,1636 WINDWAY COURT,
2025001036,2025-06-27 21:42:47,2025,6.0,27.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,2,2 - Automatic aid received,8105 East BROAD Street 43068,Jefferson Township Fire Department,8105 BROAD STREET,
2025001035,2025-06-27 18:47:30,2025,6.0,27.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7227 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7227 HAVENS CORNERS ROAD,
2025001034,2025-06-27 18:20:23,2025,6.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1623 TAYLOR CORNERS Circle 43004,Jefferson Township Fire Department,1623 TAYLOR CORNERS CIRCLE,
2025001033,2025-06-27 10:01:03,2025,6.0,27.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,7804 ANSANTE Drive 43054,Jefferson Township Fire Department,7804 ANSANTE DRIVE,
2025001032,2025-06-27 09:55:09,2025,6.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,7658 SPRINGRUN Court 43068,Jefferson Township Fire Department,7658 SPRINGRUN COURT,
2025001031,2025-06-27 02:26:57,2025,6.0,27.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,7594 ASDEN Court 43068,Jefferson Township Fire Department,7594 ASDEN COURT,
2025001030,2025-06-26 18:41:17,2025,6.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7501 MORSE Road 43054,Jefferson Township Fire Department,7501 MORSE ROAD,
2025001029,2025-06-26 15:29:10,2025,6.0,26.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,5304 SUMMIT Road 43062,Jefferson Township Fire Department,5304 SUMMIT ROAD,
2025001028,2025-06-26 12:31:14,2025,6.0,26.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,639,"6 - Industrial, Utility, Defense, Agriculture, Mining",Communications center,,,8372 East BROAD Street 43068,Jefferson Township Fire Department,8372 BROAD STREET,
2025001027,2025-06-26 11:18:57,2025,6.0,26.0,131,1 - Fire,Passenger vehicle fire,962,9 - Outside or Special Property,"Residential street, road or residential driveway",,,North WAGGONER Road 43004,Jefferson Township Fire Department,WAGGONER ROAD,
2025001026,2025-06-26 08:47:34,2025,6.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1242 ELKHORN Drive 43004,Jefferson Township Fire Department,1242 ELKHORN DRIVE,
2025001025,2025-06-25 17:11:30,2025,6.0,25.0,324,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with no injuries.,962,9 - Outside or Special Property,"Residential street, road or residential driveway",,,North REYNOLDSBURG NEW ALBANY Road 43004,Jefferson Township Fire Department,REYNOLDSBURG NEW ALBANY ROAD,
2025001024,2025-06-25 14:07:23,2025,6.0,25.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,7227 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7227 HAVENS CORNERS ROAD,
2025001023,2025-06-25 10:39:56,2025,6.0,25.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,58 KESWICK Drive 43054,Jefferson Township Fire Department,58 KESWICK DRIVE,
2025001022,2025-06-25 07:57:22,2025,6.0,25.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,7227 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7227 HAVENS CORNERS ROAD,
2025001021,2025-06-25 05:21:44,2025,6.0,25.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,3742 DIXON Road 43004,Jefferson Township Fire Department,3742 DIXON ROAD,
2025001020,2025-06-24 21:04:04,2025,6.0,24.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,817 DARK STAR Avenue 43230,Jefferson Township Fire Department,817 DARK STAR AVENUE,
2025001019,2025-06-24 20:31:06,2025,6.0,24.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,708 WOODINGTON Drive 43062,Jefferson Township Fire Department,708 WOODINGTON DRIVE,
2025001018,2025-06-24 14:47:57,2025,6.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",580,"5 - Mercantile, Business","General retail, other",2,2 - Automatic aid received,8123 East BROAD Street 43068,Jefferson Township Fire Department,8123 BROAD STREET,
2025001017,2025-06-24 14:32:12,2025,6.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,378 KESTREL Drive 43004,Jefferson Township Fire Department,378 KESTREL DRIVE,
2025001016,2025-06-24 13:15:35,2025,6.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,7867 OAK ORCHARD Avenue 43004,Jefferson Township Fire Department,7867 OAK ORCHARD AVENUE,
2025001015,2025-06-24 11:30:17,2025,6.0,24.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,2768 KEANNEN Street 43004,Jefferson Township Fire Department,2768 KEANNEN STREET,
2025001014,2025-06-24 06:33:23,2025,6.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,180 ROYAL FARM 43004,Jefferson Township Fire Department,180 ROYAL FARM,
