agency_fdid,basic_incident_number_(fd1),basic_incident_date_original_(fd1.3),basic_incident_year_(fd1.3),basic_incident_type_code_(fd1.21),basic_incident_type_(fd1.21),basic_aid_given_or_received_code_(fd1.22),basic_aid_given_or_received_(fd1.22),basic_property_use_category_(fd1.46),basic_property_use_code_(fd1.46),basic_property_use_(fd1.46),basic_incident_city_name_(fd1.16),basic_incident_state_(fd1.18),basic_incident_postal_code_(fd1.19)
25115,2025001012,06/23/2025,2025.0,111.0,Building fire,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025001011,06/23/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025001010,06/23/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,2025001009,06/23/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025001008,06/23/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025001007,06/23/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025001006,06/23/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,Gahanna,OH,43230
25115,2025001005,06/22/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025001004,06/22/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025001003,06/22/2025,2025.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Columbus,OH,43219
25115,2025001002,06/22/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025001001,06/22/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025001000,06/22/2025,2025.0,143.0,Grass fire,,,9 - Outside or Special Property,965,Vehicle parking area,Reynoldsburg,OH,43068
25115,2025000999,06/22/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000998,06/22/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,116,Swimming facility: indoor or outdoor,Blacklick,OH,43004
25115,2025000997,06/21/2025,2025.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000996,06/21/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000995,06/21/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000994,06/20/2025,2025.0,324.0,Motor vehicle accident with no injuries.,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Gahanna,OH,43230
25115,2025000993,06/20/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000992,06/20/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,2025000991,06/20/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,Gahanna,OH,43230
25115,2025000990,06/20/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000989,06/19/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000988,06/19/2025,2025.0,733.0,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000987,06/18/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000986,06/18/2025,2025.0,741.0,"Sprinkler activation, no fire - unintentional",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000985,06/18/2025,2025.0,3211.0,Medical Alarm - Accidental False,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000984,06/18/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000983,06/18/2025,2025.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",Reynoldsburg,OH,43068
25115,2025000982,06/17/2025,2025.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Blacklick,OH,43004
25115,2025000981,06/17/2025,2025.0,522.0,Water or steam leak,,,4 - Residential,429,Multifamily dwelling,Gahanna,OH,43230
25115,2025000980,06/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000979,06/17/2025,2025.0,5535.0,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000978,06/17/2025,2025.0,5535.0,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000977,06/17/2025,2025.0,5532.0,CP - Initial Visit,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000976,06/17/2025,2025.0,5535.0,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000975,06/17/2025,2025.0,5535.0,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000974,06/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000973,06/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000972,06/16/2025,2025.0,531.0,Smoke or odor removal,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000971,06/16/2025,2025.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,2025000970,06/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,Blacklick,OH,43004
25115,2025000969,06/16/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000968,06/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000967,06/15/2025,2025.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,2025000966,06/15/2025,2025.0,715.0,"Local alarm system, malicious false alarm",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000965,06/15/2025,2025.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,,,,Columbus,OH,43230
25115,2025000964,06/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000963,06/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000962,06/14/2025,2025.0,531.0,Smoke or odor removal,2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000961,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000960,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Reynoldsburg,OH,43068
25115,2025000959,06/13/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000958,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000957,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000956,06/13/2025,2025.0,736.0,CO detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000955,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",Reynoldsburg,OH,43068
25115,2025000954,06/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,2025000953,06/13/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000952,06/12/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000951,06/12/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000950,06/12/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000949,06/12/2025,2025.0,500.0,"Service call, other",,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000948,06/12/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000947,06/12/2025,2025.0,611.0,Dispatched and cancelled en route,,,,,,Blacklick,OH,43004
25115,2025000946,06/11/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,2025000945,06/11/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000944,06/11/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000943,06/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000942,06/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000941,06/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000940,06/10/2025,2025.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,2 - Educational,213,"Elementary school, including kindergarten",Blacklick,OH,43004
25115,2025000939,06/10/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000938,06/10/2025,2025.0,735.0,Alarm system sounded due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000937,06/09/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,2025000936,06/09/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,2025000935,06/09/2025,2025.0,542.0,Animal rescue,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000934,06/09/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000933,06/08/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000932,06/08/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,1 - Assembly,161,Restaurant or cafeteria,Reynoldsburg,OH,43068
25115,2025000931,06/08/2025,2025.0,743.0,"Smoke detector activation, no fire - unintentional",,,4 - Residential,429,Multifamily dwelling,Blacklick,OH,43004
25115,2025000930,06/08/2025,2025.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,4 - Residential,449,"Hotel/motel, commercial",New Albany,OH,43054
25115,2025000929,06/08/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000928,06/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,162,Bar or nightclub,Blacklick,OH,43004
25115,2025000927,06/07/2025,2025.0,445.0,"Arcing, shorted electrical equipment",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000926,06/07/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,GAHANNA,OH,43230
25115,2025000925,06/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000924,06/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000923,06/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000922,06/06/2025,2025.0,711.0,"Municipal alarm system, malicious false alarm",2.0,Automatic aid received,"5 - Mercantile, Business",599,Business office,Blacklick,OH,43004
25115,2025000921,06/06/2025,2025.0,744.0,"Detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000920,06/06/2025,2025.0,322.0,Motor vehicle accident with injuries,,,9 - Outside or Special Property,960,"Street, other",JEFFERSON TWP,OH,43054
25115,2025000919,06/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,1 - Assembly,142,Clubhouse,Blacklick,OH,43004
25115,2025000918,06/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000917,06/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,931,Open land or field,JEFFERSON TWP,OH,43004
25115,2025000916,06/05/2025,2025.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000915,06/05/2025,2025.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,9 - Outside or Special Property,984,Industrial plant yard - area,Blacklick,OH,43004
25115,2025000914,06/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,Blacklick,OH,43004
25115,2025000913,06/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000912,06/05/2025,2025.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000911,06/04/2025,2025.0,744.0,"Detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000910,06/04/2025,2025.0,554.0,Assist invalid,,,4 - Residential,429,Multifamily dwelling,Gahanna,OH,43230
25115,2025000909,06/04/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000908,06/03/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,9 - Outside or Special Property,965,Vehicle parking area,Reynoldsburg,OH,43068
25115,2025000907,06/03/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000906,06/03/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000905,06/03/2025,2025.0,111.0,Building fire,4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000904,06/03/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000903,06/03/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000902,06/02/2025,2025.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43054
25115,2025000901,06/02/2025,2025.0,743.0,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000900,06/02/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000899,06/02/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000898,06/02/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000897,06/02/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000896,06/02/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"5 - Mercantile, Business",571,"Service station, gas station",Reynoldsburg,OH,43068
